fas_id,course_code,department,semester,rating,hours_per_week,num_students,num_sections
220650,HEB 1353,HEB,2023Fall,5.0,4.0,11,1
220650,HEB 123,HEB,2024Fall,5.0,4.11,12,1
220651,HISTSCI 1955,HISTSCI,2023Spring,4.44,4.5,23,1
220651,HISTSCI 1955,HISTSCI,2024Spring,4.3,3.76,33,1
220651,HISTSCI 1955,HISTSCI,2025Spring,4.35,4.88,22,1
220696,MODMDEST 102,MODMDEST,2022Fall,5.0,4.75,6,1
220696,MODMDEST 102,MODMDEST,2023Fall,4.78,4.0,13,1
220696,MODMDEST 102,MODMDEST,2025Spring,4.75,6.0,14,1
220697,MODMDEST 103,MODMDEST,2022Fall,4.91,5.4,11,1
220699,EMR 152,EMR,2022Fall,4.08,4.73,16,1
220701,ENG-SCI 200,ENG-SCI,2022Fall,3.33,14.33,13,2
220701,ENG-SCI 200,ENG-SCI,2023Fall,2.83,10.5,26,1
220701,ENG-SCI 200,ENG-SCI,2024Fall,3.6,12.0,16,1
220705,CE 11,CE,2023Spring,4.45,4.9,32,1
220705,CE 11,CE,2024Spring,4.58,3.56,28,1
220705,CE 11,CE,2025Spring,4.42,6.33,23,1
220706,CHEM 200,CHEM,2022Fall,3.33,14.33,13,2
220706,CHEM 200,CHEM,2023Fall,2.83,10.5,26,1
220706,CHEM 200,CHEM,2024Fall,3.6,12.0,16,1
220717,AFVS 136S,AFVS,2023Spring,4.14,3.67,13,1
220717,AFVS 136S,AFVS,2024Spring,4.5,4.0,11,1
220723,SOC-STD 15,SOC-STD,2023Spring,4.0,7.0,6,1
220729,HIST 1800,HIST,2022Fall,4.58,8.5,18,1
220729,HIST 1800,HIST,2023Fall,3.91,4.63,13,1
220729,HIST 1800,HIST,2024Fall,4.4,8.88,11,1
220737,NEURO 101UA,NEURO,2022Fall,5.0,3.5,12,1
220737,NEURO 101UA,NEURO,2023Fall,4.89,3.89,13,3
220737,NEURO 101U,NEURO,2024Fall,5.0,4.13,11,2
220738,NEURO 101UB,NEURO,2023Spring,5.0,3.56,12,1
220738,NEURO 101UB,NEURO,2024Spring,4.91,3.36,13,3
220757,HEB 1306,HEB,2022Fall,4.9,3.44,10,1
220757,HEB 1306,HEB,2023Fall,4.67,3.15,19,1
220758,HEB 1245,HEB,2022Fall,4.64,3.64,21,1
220758,HEB 1245,HEB,2023Fall,4.73,4.36,31,1
220758,HEB 45,HEB,2024Fall,4.52,4.83,27,1
220759,HEB 1378,HEB,2022Fall,4.88,3.57,11,1
220759,HEB 1378,HEB,2023Fall,4.91,3.0,19,1
220759,HEB 183,HEB,2025Spring,4.85,2.92,16,1
220761,ESPP 171,ESPP,2022Fall,4.0,7.0,16,1
220761,ESPP 171,ESPP,2024Fall,3.33,10.83,8,1
220763,ANTHRO 1827,ANTHRO,2022Fall,4.58,4.45,15,3
220764,ANTHRO 1954,ANTHRO,2022Fall,4.8,3.7,12,1
220767,ANTHRO 1822,ANTHRO,2022Fall,4.38,7.88,12,1
220770,MBB 980Y,MBB,2023Spring,4.64,4.18,15,2
220773,HIST-LIT 90FX,HIST-LIT,2022Fall,4.44,4.67,13,1
220775,MATH 280Y,MATH,2023Spring,4.8,7.0,16,1
220777,HAA 283K,HAA,2022Fall,4.67,15.0,9,1
220778,HAA 184G,HAA,2022Fall,4.89,3.89,14,1
220779,ROM-STD 141,ROM-STD,2023Spring,4.4,3.2,10,1
220781,COMPSCI 197,COMPSCI,2022Fall,4.54,8.85,16,1
220782,EDST 128,EDST,2022Fall,4.71,3.83,8,1
220783,EDST 129,EDST,2022Fall,4.8,4.5,5,1
220784,SOCIOL 1201,SOCIOL,2023Spring,4.69,4.0,15,1
220785,SOCIOL 1212,SOCIOL,2023Spring,4.62,3.0,15,1
220789,HISTSCI 1221,HISTSCI,2023Spring,4.79,4.5,18,1
220790,EDST 127,EDST,2024Spring,4.5,2.38,25,1
220796,SOCIOL 1291V,SOCIOL,2022Fall,4.75,4.14,11,1
220819,TDM 121B,TDM,2023Spring,4.5,4.0,9,1
220824,SLAVIC 117,SLAVIC,2023Spring,4.56,5.0,9,1
220841,TDM 154,TDM,2022Fall,4.33,3.33,11,1
220841,TDM 154,TDM,2023Fall,4.75,2.75,8,1
220841,TDM 154,TDM,2024Fall,4.88,5.57,9,1
220846,EMR 156,EMR,2023Spring,4.74,3.77,30,1
220865,NEURO 101VA,NEURO,2022Fall,5.0,2.25,5,2
220865,NEURO 101VA,NEURO,2023Fall,5.0,3.29,11,3
220865,NEURO 101V,NEURO,2024Fall,5.0,5.14,11,2
220866,NEURO 101VB,NEURO,2023Spring,4.8,3.2,5,1
220866,NEURO 101VB,NEURO,2024Spring,5.0,3.6,10,3
220875,MCB 66,MCB,2023Spring,4.0,5.04,31,2
220875,MCB 66,MCB,2024Spring,4.41,5.45,36,2
220875,MCB 66,MCB,2025Spring,4.23,5.93,40,2
220876,ANE 140,ANE,2023Spring,3.83,3.0,9,1
221553,GERMAN 157,GERMAN,2023Spring,4.5,4.0,6,1
221575,GOV 2017,GOV,2023Spring,3.71,16.2,11,1
221589,ARMENST 112,ARMENST,2023Spring,5.0,6.33,10,1
221590,ARMENST 113,ARMENST,2023Spring,5.0,4.0,10,1
221611,HIST-LIT 90FY,HIST-LIT,2023Spring,4.56,4.78,15,2
221616,HAA 136,HAA,2023Spring,5.0,6.33,10,1
221617,HAA 131K,HAA,2023Spring,5.0,4.0,10,1
221621,STAT 108,STAT,2023Spring,4.74,9.64,43,2
221621,STAT 108,STAT,2024Fall,4.06,6.1,48,1
221623,MODMDEST 106,MODMDEST,2023Spring,4.17,3.11,27,1
221624,MODMDEST 206,MODMDEST,2023Spring,4.17,3.11,27,1
221625,MODMDEST 207,MODMDEST,2023Spring,4.43,4.57,10,1
221631,MODMDEST 104,MODMDEST,2023Spring,4.43,5.67,9,1
221631,MODMDEST 104,MODMDEST,2024Spring,4.29,5.8,8,1
221632,MODMDEST 107,MODMDEST,2023Spring,4.25,4.17,30,1
221632,MODMDEST 107,MODMDEST,2024Spring,3.87,4.22,41,1
221632,MODMDEST 107,MODMDEST,2025Spring,4.33,5.69,23,1
221635,ANTHRO 1813,ANTHRO,2023Spring,4.22,7.33,12,1
221646,STAT 217,STAT,2023Spring,4.78,9.38,12,1
221646,STAT 217,STAT,2024Spring,4.71,6.86,12,1
221651,AFRAMER 174Y,AFRAMER,2023Spring,4.25,3.5,14,1
221673,ANTHRO 2061,ANTHRO,2023Spring,4.88,7.38,12,2
221674,ANTHRO 3705,ANTHRO,2023Spring,4.6,8.63,16,1
221677,GOV 1025,GOV,2023Spring,4.43,4.83,8,1
221677,GOV 1025,GOV,2024Spring,3.43,3.29,8,1
221677,GOV 1025,GOV,2025Spring,3.7,5.33,18,2
221678,GOV 94PJ,GOV,2023Spring,3.67,5.29,10,1
221679,HAA 187K,HAA,2023Spring,4.8,9.6,5,1
221679,HAA 187K,HAA,2025Spring,4.43,7.29,13,1
221682,TDM 154B,TDM,2023Spring,4.6,6.0,6,1
221682,TDM 154B,TDM,2024Spring,4.8,3.8,6,1
221683,TDM 168B,TDM,2023Spring,3.88,4.88,11,1
221683,TDM 168B,TDM,2025Spring,4.63,4.88,14,1
221684,TDM 183B,TDM,2023Spring,4.69,5.2,28,1
221684,TDM 183B,TDM,2025Spring,4.85,3.8,29,1
221688,TDM 184B,TDM,2023Spring,4.5,4.0,11,1
221689,TDM 172B,TDM,2023Spring,4.44,7.44,12,1
221689,TDM 172B,TDM,2023Fall,4.67,3.8,6,1
221689,TDM 172B,TDM,2024Fall,4.4,6.6,8,1
221690,FRSEMR 65G,FRSEMR,2023Spring,4.1,2.5,12,1
221691,FRSEMR 72Y,FRSEMR,2023Spring,4.8,3.2,7,1
221694,STAT 175,STAT,2023Spring,4.24,6.47,23,1
221721,HISTSCI 1385,HISTSCI,2023Spring,3.67,5.13,13,1
221725,GOV 1318,GOV,2023Spring,4.36,4.36,54,1
221725,GOV 1318,GOV,2024Spring,3.88,3.42,77,1
221725,GOV 1318,GOV,2025Spring,4.3,3.19,26,1
221731,HISTSCI 2915,HISTSCI,2023Spring,5.0,14.0,14,2
221734,HIST 2029,HIST,2025Spring,3.4,3.0,7,1
221738,GOV 1138,GOV,2023Spring,4.24,5.0,25,1
221743,GOV 94AB,GOV,2023Fall,4.63,5.25,11,2
221745,PSY 2535R,PSY,2023Fall,4.6,9.0,14,1
221745,PSY 2535R,PSY,2024Spring,4.33,6.5,8,1
221769,LATIN 143,LATIN,2023Spring,4.25,6.75,10,1
221774,JEWISHST 158,JEWISHST,2023Spring,5.0,3.4,7,1
221775,TDM 144B,TDM,2023Spring,4.29,2.57,17,1
221777,RELIGION 120,RELIGION,2023Spring,4.92,4.92,14,1
221777,RELIGION 120,RELIGION,2024Spring,4.68,3.61,27,1
221777,RELIGION 120,RELIGION,2024Fall,4.92,5.58,15,1
221778,ROM-STD 296,ROM-STD,2023Spring,4.6,8.25,12,2
221779,PHIL 192B,PHIL,2023Spring,4.45,6.45,20,1
221780,ENGLISH CLLW,ENGLISH,2023Spring,4.8,5.6,10,1
221780,ENGLISH CLLW,ENGLISH,2023Fall,5.0,3.9,12,1
221780,ENGLISH CLLW,ENGLISH,2024Fall,5.0,3.88,10,1
221781,ENGLISH CLPG,ENGLISH,2023Spring,4.9,3.9,10,1
221781,ENGLISH CLPG,ENGLISH,2024Spring,4.8,3.5,12,1
221781,ENGLISH CLPG,ENGLISH,2025Spring,4.82,3.7,12,1
221789,ISLAMCIV 201,ISLAMCIV,2023Spring,4.56,12.22,14,1
221794,RELIGION 116,RELIGION,2023Spring,4.6,4.0,8,2
221794,RELIGION 116,RELIGION,2025Spring,4.43,3.86,10,2
221796,RELIGION 2432,RELIGION,2023Spring,4.0,5.75,5,1
221796,RELIGION 2432,RELIGION,2024Spring,4.33,4.33,5,1
221796,RELIGION 2432,RELIGION,2025Spring,4.38,6.5,14,1
221929,APMTH 220,APMTH,2023Spring,4.37,7.39,44,1
221929,APMTH 220,APMTH,2024Spring,3.86,7.77,77,1
221929,APMTH 220,APMTH,2025Spring,4.62,6.7,48,1
221932,COMPSCI 237,COMPSCI,2023Spring,4.82,4.23,23,1
221932,COMPSCI 2370,COMPSCI,2024Fall,4.5,6.0,20,1
221933,COMPSCI 37,COMPSCI,2023Fall,4.19,3.79,68,1
221933,COMPSCI 37,COMPSCI,2025Spring,3.38,5.45,56,1
221939,COMPSCI 196,COMPSCI,2023Spring,5.0,4.93,16,1
221939,COMPSCI 196,COMPSCI,2024Spring,5.0,4.62,17,1
221939,COMPSCI 1960,COMPSCI,2025Spring,4.9,5.33,16,1
221972,PHYSICS 199,PHYSICS,2023Spring,3.88,6.82,22,1
221972,PHYSICS 199,PHYSICS,2025Spring,4.0,8.67,10,1
221973,ENGLISH CNWM,ENGLISH,2023Spring,4.91,4.8,12,1
221984,SOCIOL 1218,SOCIOL,2023Spring,4.33,5.5,13,1
221984,SOCIOL 1218,SOCIOL,2024Spring,4.75,4.83,15,1
221986,HEB 1324,HEB,2023Spring,4.38,2.27,22,1
221986,HEB 1324,HEB,2023Fall,4.47,2.53,21,1
221986,HEB 132,HEB,2024Fall,4.17,2.12,25,1
221989,GOV 1026,GOV,2023Spring,4.47,5.24,27,1
221991,MBB 980Z,MBB,2023Spring,4.38,3.09,15,2
222018,QSE 301,QSE,2023Fall,4.14,1.8,14,2
222018,QSE 301,QSE,2024Fall,4.0,0.67,12,2
222072,GENED 1185,GENED,2023Fall,4.84,2.67,60,1
222072,GENED 1185,GENED,2024Fall,4.21,4.33,403,1
222073,HAA 276P,HAA,2023Fall,4.5,4.83,8,1
222074,HAA 162V,HAA,2023Fall,4.18,3.91,14,2
222075,HAA 262G,HAA,2023Fall,5.0,7.0,13,2
222077,HAA 17G,HAA,2024Spring,2.57,6.0,12,1
222078,HAA 15,HAA,2024Spring,4.07,4.75,41,1
222080,HAA 173P,HAA,2024Spring,5.0,7.14,12,2
222081,HAA 177M,HAA,2024Fall,4.73,6.27,14,1
222083,HAA 236V,HAA,2023Fall,5.0,5.0,10,1
222084,MATH 293X,MATH,2023Fall,4.75,4.27,50,1
222093,HAA 181M,HAA,2023Fall,4.8,4.33,13,1
222095,HIST 1985,HIST,2023Fall,4.2,11.8,6,1
222096,MUSIC 186R,MUSIC,2023Fall,4.7,3.7,10,2
222097,AAAS 222A,AAAS,2023Fall,4.75,14.13,12,2
222098,HAA 98CR,HAA,2025Spring,4.8,10.67,5,1
222099,HAA 98BR,HAA,2023Fall,4.5,5.83,9,1
222099,HAA 98BR,HAA,2024Fall,4.71,5.86,8,1
222100,HAA 98DR,HAA,2024Spring,5.0,2.75,7,1
222100,HAA 98DR,HAA,2025Spring,4.5,3.5,13,1
222101,PSY 2085,PSY,2023Fall,4.85,5.0,20,1
222102,PSY 2035,PSY,2024Fall,4.93,3.77,23,1
222103,HIST 15S,HIST,2023Fall,4.58,4.58,15,1
222104,HIST 2120,HIST,2023Fall,4.82,8.67,15,2
222106,FYSEMR 72Z,FYSEMR,2023Fall,4.86,7.29,8,1
222107,FYSEMR 73C,FYSEMR,2023Fall,4.75,4.63,9,1
222107,FYSEMR 73C,FYSEMR,2024Fall,4.5,8.67,6,1
222109,FYSEMR 73D,FYSEMR,2023Fall,4.22,3.67,12,1
222110,FYSEMR 52P,FYSEMR,2023Fall,4.33,1.44,12,1
222111,FYSEMR 52R,FYSEMR,2024Spring,5.0,5.0,7,1
222111,FYSEMR 52R,FYSEMR,2025Spring,4.88,6.0,10,1
222112,FYSEMR 65H,FYSEMR,2023Fall,3.33,2.17,8,1
222114,GOV 94TL,GOV,2023Fall,5.0,3.89,15,1
222118,GOV 94ST,GOV,2024Fall,4.67,8.33,16,1
222121,MUSIC 27,MUSIC,2023Fall,4.57,4.57,8,1
222123,HAA 236,HAA,2023Fall,4.8,8.0,9,1
222124,HAA 132,HAA,2024Spring,5.0,5.17,9,1
222125,HAA 13,HAA,2024Spring,4.57,3.08,20,1
222126,AFRAMER 86,AFRAMER,2025Spring,3.86,7.67,11,2
222128,ENGLISH 90TK,ENGLISH,2023Fall,4.55,5.3,14,1
222129,ENGLISH 90RI,ENGLISH,2023Fall,4.85,4.23,14,1
222130,ENGLISH 226S,ENGLISH,2023Fall,5.0,7.0,13,2
222131,ENGLISH 199AD,ENGLISH,2023Fall,4.25,4.07,22,1
222134,ENGLISH 187R,ENGLISH,2023Fall,4.47,5.47,42,2
222134,ENGLISH 187R,ENGLISH,2024Fall,4.7,5.4,30,2
222142,AFRAMER 111X,AFRAMER,2023Fall,5.0,4.0,6,1
222142,AFRAMER 111X,AFRAMER,2024Fall,4.82,6.73,18,1
222143,HISTSCI 1980,HISTSCI,2023Fall,4.59,5.81,22,1
222146,HIST 1033,HIST,2023Fall,4.41,4.19,22,1
222146,HIST 1033,HIST,2024Fall,4.33,8.0,8,1
222147,SCRB 185,SCRB,2024Spring,4.44,3.28,46,2
222154,ENGLISH 180VW,ENGLISH,2024Spring,4.57,7.67,11,1
222156,ANTHRO 1851,ANTHRO,2024Spring,4.83,5.25,16,1
222157,ANTHRO 1084,ANTHRO,2023Fall,4.5,1.6,8,1
222161,MUSIC 29,MUSIC,2023Fall,4.57,2.73,16,1
222163,AAAS 192,AAAS,2023Fall,4.0,4.0,12,1
222167,PSY 2220R,PSY,2023Fall,4.67,6.67,6,1
222167,PSY 2220R,PSY,2024Spring,5.0,10.0,6,1
222167,PSY 2220R,PSY,2024Fall,4.67,5.0,6,1
222167,PSY 2220R,PSY,2025Spring,5.0,8.5,9,1
222169,PSY 1532,PSY,2023Fall,4.18,4.2,16,1
222174,ENGLISH 187X,ENGLISH,2024Spring,4.8,3.75,10,1
222175,HAA 177X,HAA,2023Fall,3.64,7.55,14,2
222176,ENGLISH 281P,ENGLISH,2024Spring,4.4,7.38,12,1
222178,HIST 1045,HIST,2023Fall,4.52,4.85,30,1
222183,ANTHRO 2301,ANTHRO,2023Fall,4.4,4.6,7,1
222186,HIST 15Y,HIST,2023Fall,4.44,7.0,12,1
222193,TDM 194S,TDM,2024Spring,4.67,2.33,16,1
222194,TDM 166H,TDM,2024Spring,2.9,3.7,11,1
222197,CELTIC 185,CELTIC,2023Fall,5.0,3.0,7,1
222198,SOCIOL 98JC,SOCIOL,2023Fall,4.88,4.88,11,1
222199,SOCIOL 1102,SOCIOL,2023Fall,3.1,3.6,13,1
222200,SOCIOL 1101,SOCIOL,2024Spring,4.69,4.23,17,1
222200,SOCIOL 1101,SOCIOL,2024Fall,4.65,5.03,40,1
222201,AFRAMER 201,AFRAMER,2023Fall,4.6,3.7,10,1
222202,HIST 16A,HIST,2024Spring,4.45,6.25,13,1
222202,HIST 16A,HIST,2025Spring,4.0,5.6,11,1
222203,HIST 1016,HIST,2023Fall,4.3,5.69,70,1
222204,HIST 15Q,HIST,2023Fall,4.83,5.33,9,1
222205,HIST 1975,HIST,2024Spring,4.83,4.67,14,1
222208,GOV 94LM,GOV,2024Spring,4.75,5.56,13,1
222209,HIST 2130,HIST,2023Fall,4.43,5.6,12,2
222210,GOV 2370,GOV,2024Spring,5.0,8.0,8,2
222213,SAS 104,SAS,2023Fall,4.83,4.17,8,1
222221,CLS-STDY 154,CLS-STDY,2024Spring,3.67,4.93,23,1
222223,CLASPHIL 206,CLASPHIL,2024Spring,4.83,10.67,13,1
222226,CLS-STDY 166,CLS-STDY,2024Fall,5.0,2.28,45,1
222227,CLS-STDY 172,CLS-STDY,2024Spring,4.8,2.0,10,1
222228,CLS-STDY 180,CLS-STDY,2024Spring,4.89,6.11,15,1
222229,AFRAMER 135Y,AFRAMER,2025Spring,4.7,4.53,32,1
222230,AFRAMER 135Y,AFRAMER,2023Fall,4.15,3.06,32,1
222232,HIST 1219,HIST,2024Spring,4.89,9.22,11,1
222235,HAA 172Z,HAA,2024Spring,4.88,7.38,13,1
222235,HAA 172Z,HAA,2025Spring,5.0,5.2,13,1
222237,ECON 2022,ECON,2023Fall,3.33,4.11,14,2
222239,CHNSLIT 289,CHNSLIT,2023Fall,4.8,7.75,13,1
222240,HIST 1957,HIST,2023Fall,3.75,5.14,10,1
222240,HIST 1957,HIST,2025Spring,4.67,7.4,9,1
222241,HIST 97Q,HIST,2024Spring,3.57,8.14,9,1
222474,SOCIOL 1271,SOCIOL,2024Spring,4.88,4.71,11,1
222480,PHIL 121,PHIL,2023Fall,4.8,5.7,14,1
222483,HIST-LIT 90FZ,HIST-LIT,2023Fall,4.67,4.33,7,1
222483,HIST-LIT 90FZ,HIST-LIT,2024Fall,4.0,6.0,13,1
222484,HIST-LIT 90GA,HIST-LIT,2023Fall,4.25,4.75,8,1
222485,HIST-LIT 90GB,HIST-LIT,2023Fall,4.67,5.17,8,1
222485,HIST-LIT 90GB,HIST-LIT,2024Fall,4.75,6.5,15,1
222487,HIST-LIT 90GD,HIST-LIT,2023Fall,4.33,3.91,15,1
222488,HIST-LIT 90GE,HIST-LIT,2023Fall,3.44,4.56,14,1
222488,HIST-LIT 90GE,HIST-LIT,2024Fall,4.4,6.0,8,1
222489,HIST-LIT 90GF,HIST-LIT,2023Fall,4.63,4.63,10,1
222490,HIST-LIT 90GH,HIST-LIT,2023Fall,3.8,3.75,6,1
222491,HIST-LIT 90GJ,HIST-LIT,2023Fall,4.33,5.0,8,1
222491,HIST-LIT 90GJ,HIST-LIT,2025Spring,4.83,4.67,10,2
222492,HAA 244,HAA,2024Spring,4.71,5.33,16,1
222493,HIST-LIT 90GI,HIST-LIT,2023Fall,4.86,4.29,9,1
222494,HIST-LIT 93AA,HIST-LIT,2024Spring,5.0,3.33,13,1
222495,HIST-LIT 93AB,HIST-LIT,2023Fall,5.0,4.25,8,1
222495,HIST-LIT 93AB,HIST-LIT,2024Fall,4.63,5.63,10,1
222496,HIST-LIT 93AC,HIST-LIT,2024Spring,4.86,5.86,10,1
222497,MATH 292Z,MATH,2023Fall,4.83,5.5,43,1
222500,ENGLISH 90RY,ENGLISH,2023Fall,4.81,6.56,18,1
222503,PHIL 188A,PHIL,2024Spring,4.91,7.3,15,1
222503,PHIL 188A,PHIL,2025Spring,4.75,6.0,43,1
222504,PHIL 256E,PHIL,2024Spring,5.0,7.29,12,1
222508,FYSEMR 52Q,FYSEMR,2023Fall,4.14,3.43,8,1
222508,FYSEMR 52Q,FYSEMR,2024Fall,4.88,2.38,8,1
222511,FYSEMR 52S,FYSEMR,2023Fall,5.0,2.0,10,1
222513,APMTH 210,APMTH,2023Fall,4.38,7.06,37,1
222515,ENG-SCI 248,ENG-SCI,2023Fall,3.87,6.08,20,1
222516,ENGLISH CCSS,ENGLISH,2023Fall,4.88,5.5,11,1
222516,ENGLISH CCSS,ENGLISH,2024Spring,5.0,6.17,12,1
222516,ENGLISH CCSS,ENGLISH,2024Fall,5.0,6.0,10,1
222517,ENGLISH CLAR,ENGLISH,2023Fall,4.89,5.56,11,1
222517,ENGLISH CLAR,ENGLISH,2025Spring,4.88,6.5,12,1
222518,ENG-SCI 223,ENG-SCI,2023Fall,4.11,12.29,12,1
222518,ENG-SCI 223,ENG-SCI,2024Fall,4.9,5.78,16,1
222519,ENG-SCI 224,ENG-SCI,2023Fall,4.5,6.65,30,1
222519,ENG-SCI 224,ENG-SCI,2025Spring,4.44,7.66,47,1
222520,ENGLISH CVLL,ENGLISH,2023Fall,5.0,4.63,13,1
222521,BE 124,BE,2023Fall,4.5,6.65,30,1
222521,BE 124,BE,2025Spring,4.44,7.66,47,1
222522,FYSEMR 65I,FYSEMR,2023Fall,2.8,4.4,7,1
222523,FYSEMR 65J,FYSEMR,2023Fall,3.56,2.5,13,1
222524,FYSEMR 65M,FYSEMR,2023Fall,4.0,2.6,12,1
222525,HIST 15U,HIST,2024Spring,4.46,4.31,18,1
222527,ENGLISH CCEP,ENGLISH,2023Fall,4.56,6.44,10,1
222528,ENGLISH CCIJ,ENGLISH,2023Fall,4.92,5.0,12,1
222529,ENGLISH CBW,ENGLISH,2024Spring,5.0,4.5,12,1
222529,ENGLISH CBW,ENGLISH,2025Spring,5.0,5.5,12,1
222531,ENGLISH CVLF,ENGLISH,2024Spring,4.71,5.14,11,1
222534,ENGLISH CACD,ENGLISH,2023Fall,4.71,4.86,9,1
222535,ENGLISH CNFD,ENGLISH,2023Fall,4.73,5.18,13,1
222537,OEB 247,OEB,2024Spring,4.6,2.2,10,1
222538,HIST-LIT 93AD,HIST-LIT,2023Fall,4.33,3.78,11,2
222538,HIST-LIT 93AD,HIST-LIT,2024Fall,4.8,5.6,7,1
222540,CHEM 10,CHEM,2023Fall,4.82,6.2,11,2
222540,CHEM 10,CHEM,2024Fall,4.92,9.42,19,3
222542,FYSEMR 73F,FYSEMR,2023Fall,4.44,3.78,11,1
222542,FYSEMR 73F,FYSEMR,2024Fall,4.57,5.71,11,1
222543,ENGLISH CRGS,ENGLISH,2023Fall,4.9,4.8,13,1
222547,PHIL 172M,PHIL,2024Spring,5.0,5.2,22,1
222548,MODMDEST 200,MODMDEST,2023Fall,4.07,6.4,17,1
222548,MODMDEST 200,MODMDEST,2025Spring,4.75,7.0,9,1
222554,FYSEMR 52T,FYSEMR,2024Spring,4.71,1.86,15,2
222554,FYSEMR 52T,FYSEMR,2025Spring,4.77,2.83,15,2
222555,FYSEMR 73G,FYSEMR,2024Spring,4.0,2.38,10,1
222627,ENGLISH 293B,ENGLISH,2024Spring,5.0,7.57,12,1
222628,MATH 262A,MATH,2023Fall,4.33,11.67,46,1
222634,FYSEMR 73H,FYSEMR,2024Spring,5.0,2.29,8,1
222652,MODMDEST 108,MODMDEST,2023Fall,4.91,4.0,14,1
222652,MODMDEST 108,MODMDEST,2024Fall,4.83,5.82,20,1
222653,ARMENST 201,ARMENST,2023Fall,5.0,5.0,10,1
222654,PSY 1614,PSY,2023Fall,4.14,3.14,9,1
222655,PSY 1615,PSY,2024Spring,4.0,3.27,15,1
222656,PSY 1616,PSY,2024Spring,4.44,3.38,12,1
222657,AFRAMER 146X,AFRAMER,2023Fall,4.86,8.86,12,1
222657,AFRAMER 146X,AFRAMER,2024Fall,4.38,6.0,11,1
222658,AFRAMER 232,AFRAMER,2023Fall,4.75,8.25,12,1
222659,AAAS 205,AFRAMER,2023Fall,4.29,10.14,13,2
222659,AFRAMER 205,AFRAMER,2024Fall,4.17,9.58,18,2
222660,GERMAN 219,GERMAN,2024Spring,4.86,4.57,8,1
222661,GENED 1186,GENED,2024Spring,4.17,3.93,74,1
222663,GERMAN 145,GERMAN,2024Spring,4.57,3.86,8,1
222665,MATH 287Z,MATH,2024Spring,4.93,5.64,36,1
222670,AAAS 112,AAAS,2023Fall,4.53,4.69,24,2
222677,ANE 134,ANE,2023Fall,4.8,4.2,10,1
222677,ANE 134,ANE,2024Fall,5.0,3.33,8,1
222678,ANE 234,ANE,2023Fall,4.8,4.2,10,1
222678,ANE 234,ANE,2024Fall,5.0,3.33,8,1
222683,HIST 1134,HIST,2024Spring,5.0,4.88,10,1
222684,PSY 1711,PSY,2023Fall,5.0,2.8,7,1
222684,PSY 1711,PSY,2025Spring,4.5,3.1,12,1
222686,ISLAMCIV 134,ISLAMCIV,2024Spring,5.0,4.88,10,1
222688,AFRAMER 186,AFRAMER,2025Spring,4.17,6.2,9,1
222691,SOC-STD 98WA,SOC-STD,2023Fall,5.0,6.57,10,1
222692,SOC-STD 98WB,SOC-STD,2024Spring,4.78,7.22,10,1
222692,SOC-STD 98WB,SOC-STD,2025Spring,5.0,8.0,10,1
222694,SOC-STD 98WC,SOC-STD,2024Spring,5.0,5.8,5,1
222698,MODMDEST 208,MODMDEST,2023Fall,4.91,4.0,14,1
222698,MODMDEST 208,MODMDEST,2024Fall,4.83,5.82,20,1
222699,MODMDEST 202,MODMDEST,2023Fall,4.78,4.0,13,1
222699,MODMDEST 202,MODMDEST,2025Spring,4.75,6.0,14,1
222701,HIST 16B,HIST,2024Spring,4.92,4.64,15,1
222714,SOC-STD 98WD,SOC-STD,2024Fall,4.44,6.56,10,1
222722,COMPLIT 213Y,COMPLIT,2023Fall,5.0,7.0,5,1
222723,STAT 188,STAT,2023Fall,3.22,8.5,17,1
222723,STAT 188,STAT,2024Fall,4.25,8.0,6,1
222724,COMPLIT 110X,COMPLIT,2023Fall,4.45,5.0,12,1
222724,COMPLIT 110X,COMPLIT,2025Spring,4.69,5.67,19,1
222725,PHYSICS 187R,PHYSICS,2023Fall,4.47,5.47,42,2
222725,PHYSICS 187R,PHYSICS,2024Fall,4.7,5.4,30,2
222737,SOC-STD 68RA,SOC-STD,2023Fall,3.83,2.82,15,1
222766,AFVS 19K,AFVS,2023Fall,3.5,6.0,11,1
222769,COMPLIT 280X,COMPLIT,2024Spring,3.83,4.0,8,1
222770,PSY 1020,PSY,2024Spring,4.5,2.45,30,1
222771,AFVS 25,AFVS,2023Fall,4.88,7.5,12,1
222771,AFVS 25,AFVS,2024Fall,5.0,7.1,11,1
222772,STAT 291,STAT,2024Spring,5.0,7.17,10,1
222773,HIST 1225,HIST,2024Spring,4.67,4.22,13,1
222775,SOC-STD 98WF,SOC-STD,2024Spring,4.89,6.0,9,1
222777,AFVS 264,AFVS,2023Fall,4.6,8.0,9,1
222778,ENGLISH 172AD,ENGLISH,2024Spring,3.13,3.0,13,1
222778,ENGLISH 172AD,ENGLISH,2025Spring,4.0,6.2,15,2
222779,AFVS 148,AFVS,2023Fall,5.0,3.5,7,1
222779,AFVS 148,AFVS,2024Fall,4.78,9.11,10,1
222780,TIBET 225,TIBET,2023Fall,4.67,10.0,10,1
222781,PSY 980PT,PSY,2023Fall,5.0,4.2,11,2
222782,PSY 1522,PSY,2024Spring,4.5,1.86,17,1
222784,TDM 181AM,TDM,2023Fall,4.8,2.2,16,1
222785,GENED 1188,GENED,2024Spring,3.83,3.26,78,2
